Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
70.5,0.100191017561456,0.0302795723219467
70.6,0.100003999920003,0.0301402969461152
70.7,0.0998170827063184,0.0301742439839012
70.8,0.0996379445793619,0.030260617971218
70.901,0.0994587100258193,0.0302639637192487
71.001,0.0992718993471969,0.030288116481551
71.101,0.0990876884380698,0.0302096425003673
71.2,0.0989187166313838,0.0303552713708838
71.301,0.0987386322570857,0.0303463754013556
71.4,0.098566779393465,0.0303615711055933
71.501,0.0983884520662867,0.0303723146961176
71.601,0.0982188500238116,0.0303808327733128
71.701,0.0980347259903347,0.0303500823722111
71.8,0.0978689940686017,0.0302769714469595
71.9,0.0976997569086024,0.0303834247575878
71.999,0.0975224974044451,0.0302546690611548
72.1,0.0973553157254395,0.0303059400118195
72.2,0.0971797432595909,0.0303022276408848
72.301,0.0970138263341881,0.030324866034329
72.4,0.0968411198820005,0.0303167033168186
72.5,0.0966682212518675,0.0302992574166431
72.601,0.0964985103511966,0.0302684241413391
72.701,0.0963248799635899,0.0303189297304506
72.8,0.0961578389940207,0.0304119220043719
72.9,0.0959943748351954,0.0302985148150862
73,0.0958295752886341,0.0302925733472744
73.101,0.0956663734025702,0.0303044551180185
73.2,0.0955011256478163,0.0302844019257439
73.3,0.0953390135254188,0.0303378476494296
73.401,0.0951742612264471,0.0302758567178536
73.501,0.0950150251276081,0.0303500823722111
73.6,0.0948612144134788,0.0303849057921857
73.701,0.0947034714252862,0.0303863867545979
73.8,0.0945421334643978,0.0303752777765077
73.9,0.094378612513641,0.0302925733472744
74.001,0.0942195839515331,0.0303237530658723
74.1,0.094064352971782,0.0302959155662938
74.2,0.0939,0.0303118788596154
74.301,0.0937390793639451,0.0303500823722111
74.4,0.0935790842015458,0.0303563831837721
74.502,0.0934200192678207,0.0303989720220931
74.601,0.0932652668467742,0.0304019325043656
74.7,0.0931054241169654,0.0304511083542127
74.8,0.0929531736951461,0.0303537888903511
74.9,0.0928024918846472,0.0303674990738454
75,0.0926484079733699,0.0303103942567562
75.1,0.092491756389421,0.0302988861181397
75.199,0.0923355700691775,0.0303660171902737
75.3,0.0921980341439014,0.0303118788596154
75.401,0.0920470939247948,0.0303270918487085
75.5,0.0918906415256744,0.0303103942567562
75.601,0.0917422612540153,0.0302907163995835
75.701,0.0915795146307295,0.0303196718319971
75.8,0.0914461316841779,0.0303285756342101
75.901,0.0912826106112221,0.0303218980276631
76.001,0.0911384249370154,0.0303100230946794
76.1,0.0909881997843676,0.0304237571644266
76.2,0.0908264553970923,0.0302818014655667
76.3,0.0906718671915385,0.0302858878027374
76.399,0.0905387624169891,0.0303471168317519
76.5,0.0903825619243004,0.0303978617669072
76.599,0.0902462880123055,0.0303193007834943
76.7,0.090094200701266,0.0303267208909898
76.8,0.0899497359640372,0.0304097023990699
76.901,0.0897990256071857,0.030337105992497
77.003,0.0896538342738335,0.0303934203405935
77.1,0.0895046367513996,0.0303259789619395
77.201,0.0893590929900254,0.0303033413999183
77.3,0.089210663600267,0.0303270918487085
77.4,0.0890645131351427,0.0303126211337786
77.5,0.0889157185204056,0.0303686104390701
77.6,0.0887723774605592,0.0304381750438491
77.701,0.0886242348344966,0.0304034126373998
77.8,0.0884768613819455,0.0302899735886316
77.901,0.08833981265545,0.0303741666552352
78.001,0.08819668361112,0.0303048263482898
78.1,0.0880552383450298,0.0303352517708359
78.201,0.0879102383115869,0.0303452632217946
78.3,0.0877687159527813,0.030334510050436
78.4,0.0876306881178049,0.0302951728828208
78.5,0.0874856273910178,0.0303181876107395
78.6,0.0873465082301519,0.0303526769824343
78.701,0.0872106501523753,0.0303700921961064
78.8,0.0870648895939115,0.0302988861181397
78.901,0.0869274266270433,0.0303185586728657
79.001,0.0867837830472952,0.0302569000394951
79.101,0.0866434071352229,0.0303467461188181
79.2,0.0864927887167479,0.0303059400118195
79.301,0.0863567600133307,0.0302550409023025
79.401,0.0862177765892858,0.0302739987447975
79.501,0.0860766083207279,0.0303652762213684
79.6,0.0859418844336101,0.0302472312782509
79.701,0.0858066868023699,0.030104069492346
79.801,0.0856606385687149,0.030029235754511
79.901,0.0855399906476497,0.0301447756667718
80.001,0.0853778074208983,0.0300576945223681
80.1,0.085256099488541,0.0299448242606297
80.2,0.0851184909405706,0.0299984999624981
80.3,0.0849838366985158,0.0300281118287514
80.401,0.0848557305077271,0.0301242427290712
80.501,0.0847117612849597,0.0298488693253195
80.6,0.0845792527751339,0.029724989486962
80.7,0.0844469360012546,0.0297888821542535
80.8,0.0843146784373872,0.0297571419998628
80.901,0.0841914336497485,0.0299711110905151
81,0.0840492712639438,0.0301693967457091
81.1,0.083910756163915,0.0298371831780415
81.2,0.0837798006681802,0.0298646948753876
81.3,0.0836447398226571,0.0301798359836497
81.4,0.0835121548039565,0.0299966248101349
81.5,0.0833804383533692,0.0301119162458984
81.6,0.0832437835516863,0.0298398223855304
81.7,0.0831223345437314,0.0299147538849979
81.801,0.0829848480145623,0.0298281326938178
81.901,0.0828520217013441,0.0297526049279723
82.001,0.0827304055350873,0.0299778668353837
82.1,0.0825865455143875,0.0297703711767254
82.2,0.0824708130189099,0.0298537686063251
82.3,0.0823428958684354,0.029910616844191
82.4,0.0822043794453799,0.0298262468306021
82.501,0.0820812554728545,0.0298145518161853
82.6,0.0819528675520265,0.0299128734828334
82.7,0.0818273029006822,0.0299523371375257
82.8,0.0816974142797677,0.0298458539834262
82.901,0.0815726976383643,0.0298646948753876
83.001,0.0814383969635945,0.0298484924242415
83.1,0.0813113460717507,0.0298319040625971
83.2,0.0811881148937454,0.0298405764019397
83.3,0.0810576183958053,0.0298251152554353
83.401,0.0809341398916428,0.0297488235061489
83.5,0.0808096374202978,0.0297681037353742
83.6,0.0806808992265208,0.0298458539834262
83.701,0.0805544691497623,0.0297620563805662
83.8,0.0804314770472357,0.0297854830412401
83.9,0.0803082965826072,0.0298058719047103
84.001,0.0801870313704155,0.0299538394867837
84.1,0.0800693761684203,0.0298401993961166
84.201,0.0799471856915552,0.0297862384332094
84.3,0.0798231169524217,0.0298236064217593
84.401,0.0797004077781287,0.0297605443498603
84.5,0.0795834467712978,0.0298718512985051
84.6,0.0794603674796436,0.0298300184378086
84.7,0.0793385152369264,0.0298066267799629
84.8,0.07922300802166,0.0298548990954583
84.9,0.0790982300686937,0.0297975670147749
85,0.078978952892527,0.0298153064716766
85.1,0.0788664852773344,0.0298209657791293
85.2,0.0787381419643618,0.0298579135238884
85.301,0.0786253298880202,0.0299121212888688
85.4,0.0785104929292894,0.0297832167503781
85.5,0.0783931916686647,0.029805117010339
85.599,0.078272265202944,0.029836806129343
85.699,0.0781574852461362,0.0297994546929973
85.8,0.078036481853041,0.0298356749546579
85.9,0.0779220764610389,0.0298624345959937
86.001,0.0778037434832027,0.0299053506918076
86.1,0.0776826235396308,0.0299286651890792
86.2,0.0775692916043456,0.0298217202723116
86.301,0.0774514363972677,0.0298899230510886
86.4,0.0773427113566624,0.029830772702027
86.5,0.0772237819586687,0.0298673316518232
86.6,0.0771113804830389,0.0299087361819252
86.7,0.0769913631519796,0.0297503361325549
86.8,0.0768853529614061,0.0298405764019397
86.9,0.0767630770618271,0.0298198340035621
87,0.0766554303360173,0.029833789568206
87.1,0.0765411653948383,0.0298285098521532
87.2,0.0764190748439158,0.0298763702614625
87.301,0.0763031290315148,0.0298232292014128
87.401,0.0761908459068411,0.0298997073564274
87.5,0.076068488876801,0.0298887938866726
87.601,0.0759685954852398,0.0298024747294583
87.7,0.0758475114951044,0.0297832167503781
87.8,0.0757312848167783,0.0298435922770701
87.901,0.0756178550343766,0.0298092686928076
88.001,0.075503062851781,0.0297605443498603
88.1,0.0753874989636876,0.0298349208143746
88.2,0.0752760918220387,0.0298134197971316
88.3,0.0751595802276729,0.0298673316518232
88.4,0.0750551797013371,0.0299286651890792
88.501,0.0749417774008597,0.0298895466676897
88.6,0.0748304583709067,0.0298884174890542
88.701,0.0747183712349245,0.0298383142955496
88.8,0.0746094330497156,0.029794168892587
88.901,0.0745004865755922,0.0298345437370844
89,0.074392439131944,0.0296791593546718
89.1,0.0742775706387871,0.0294871158304776
89.2,0.0741760237543103,0.0294840634919951
89.3,0.0740553509207809,0.0294068869484684
89.4,0.0739472616125844,0.0295031354265949
89.5,0.0738432799921564,0.0294611608732582
89.601,0.0737310653659636,0.0294913122800597
89.7,0.0736232639863243,0.029570170780704
89.8,0.0735104074264318,0.0294489388603393
89.9,0.073400442777956,0.0294802476244688
90,0.0732944574985039,0.0293800953027726
90.1,0.0731774042994147,0.0293835413114213
90.2,0.0730755602099635,0.0294114773515374
90.301,0.0729769655439304,0.0294890233815906
90.4,0.072860328711858,0.0294550505007206
90.5,0.0727469071507511,0.0295035167395346
90.601,0.0726410524428164,0.0294810108374866
90.701,0.0725361289289689,0.0295065670656551
90.8,0.0724326066077979,0.0294783395054742
90.901,0.0723203809447932,0.0295515228034022
91,0.0722163935682197,0.0295492385688701
91.1,0.072104299455719,0.0294607790121035
91.201,0.0720001562498305,0.0294022958287274
91.3,0.0718883509339309,0.0294920752067399
91.4,0.071780759956969,0.0294309785770028
91.5,0.0716769314354346,0.0294657428211135
91.601,0.0715745240990116,0.0294558143666068
91.7,0.0714622102932732,0.029439769020833
91.801,0.0713605983719307,0.0294355652230427
91.9,0.0712477894393924,0.0293609434453323
92,0.0711471362740624,0.0294153021402127
92.1,0.0710441236134277,0.0295096170764719
92.2,0.0709355693569876,0.0294561962921216
92.3,0.0708312960491335,0.0295138103266928
92.401,0.0707281414996888,0.0295511421099084
92.501,0.070617030523805,0.0294405332832135
92.6,0.0705142006974482,0.0294531407493327
92.701,0.07040754576038,0.0294645974009488
92.8,0.0703066497566198,0.0295458118859509
92.9,0.0702073714078515,0.0294981779098303
93,0.0700906199145078,0.0294916937458668
93.099,0.0699887848158546,0.0294516128590609
93.2,0.0698887329975297,0.0294764312629599
93.3,0.0697880541353604,0.0294462646187933
93.4,0.0696869069481491,0.0294710875265912
93.501,0.0695841576797478,0.0294424438523707
93.601,0.0694741318765481,0.0294351830298369
93.701,0.0693658777786312,0.029393494178134
93.8,0.0692584290898949,0.0290183131832297
93.901,0.0691122456587832,0.0301604459516102
94,0.0690646979288261,0.0299530883215738
94.1,0.0689633054602228,0.0304470441915139
94.201,0.0688676447978294,0.0302338386580335
94.301,0.0687495999988364,0.0301857996415533
94.401,0.0686685517540599,0.0301992135659192
94.5,0.0685559078417025,0.0301626838991493
94.601,0.0684420923116762,0.0299436971665157
94.7,0.0683687428581219,0.0303059400118195
94.8,0.0682562634488587,0.0303304302640104
94.901,0.0681577948586954,0.0302308617144798
95,0.0680436440823094,0.0302174618391419
95.1,0.0679450329310392,0.0302795723219467
95.201,0.0678544029522035,0.0302855163403235
95.301,0.0677385783730364,0.0301421631605962
95.4,0.0676501662969131,0.0302907163995835
95.5,0.0675464839943575,0.0302981435074824
95.601,0.0674429759129889,0.0302211846227113
95.7,0.0673431510994251,0.0302936874612517
95.8,0.067240166567313,0.0300764027104306
95.901,0.0671529411120615,0.0301178933526235
96,0.0670533556207294,0.030324866034329
96.101,0.0669566464213972,0.0300618113226732
96.2,0.0668566002725236,0.0300254891717021
96.301,0.066766514810944,0.0301652946280987
96.4,0.0666515003582065,0.0300954730815118
96.501,0.0665704326259038,0.0301477611109018
96.6,0.0664676048914056,0.030130590767524
96.7,0.0663693641675133,0.0299346788858675
96.8,0.0662674128059939,0.0299170102115836
96.901,0.0661685348182956,0.0298458539834262
97.001,0.0660715521234366,0.0299252819535589
97.1,0.0659653886519287,0.0299151299512471
97.201,0.0658716934654029,0.0298854061374444
97.3,0.0657771806936114,0.0298239836373346
97.401,0.0656811616827839,0.0300067492407958
97.5,0.0655798559010311,0.0299440728692675
97.6,0.0654899038020365,0.0298631880414667
97.7,0.0653857209182555,0.0297986996360579
97.8,0.0652946399025219,0.0299527127319046
97.9,0.0651923883593783,0.0299053506918076
98,0.0651051841253828,0.0299226502836898
98.1,0.0650057497456956,0.029936182121306
98.2,0.064905296394054,0.0298236064217593
98.3,0.0648128459489321,0.0298650715719886
98.4,0.0647186989980485,0.0302055458484034
98.5,0.0646315518922453,0.030359347819082
98.6,0.064539406566841,0.030334510050436
98.701,0.0644404958081485,0.0303856462824143
98.8,0.0643430066129956,0.0303282046946403
98.901,0.0642523734970157,0.0302985148150862
99,0.0641496882299517,0.0302170895355592
99.101,0.0640658060122559,0.0303178165440719
99.2,0.0639703837724927,0.0302550409023025
99.3,0.0638727054382386,0.0301746168161254
99.4,0.0637762886972894,0.0302230458425355
99.502,0.063696153730033,0.030215972597287
99.6,0.0636074288114211,0.0300198684207643
99.7,0.0635056493549983,0.0300576945223681
99.8,0.0634132872511747,0.0298567831488926
99.899,0.0633232777104913,0.0298884174890542
100,0.0632258451900803,0.0299162581216301
100.1,0.0631371720937832,0.0299636029208772
100.201,0.0630407011382329,0.0300093735356138
100.301,0.0629512311237834,0.0298959445410243
100.4,0.0628659287690876,0.0298752405848053
100.5,0.0627668901571521,0.0298616811315103
100.6,0.0626752343433992,0.0298778764305631
100.7,0.0625900950630369,0.0298345437370844
100.799,0.062495479836545,0.0298141744812765
100.899,0.062401442291024,0.0299651047053068
100.999,0.0623126792876057,0.0300326072794221
101.1,0.0622214392311846,0.0300999584717321
101.2,0.0621389370684758,0.0300438429632429
101.301,0.0620487107037689,0.0298511306318538
101.4,0.0619509079836607,0.0299188903537548
101.501,0.0618578612627368,0.0297382329670073
101.6,0.0617792440873146,0.030001124978907
101.7,0.0616850265461562,0.0299598481304562
101.801,0.0615862809398327,0.0299207703777827
101.9,0.0615080482538667,0.0299188903537548
101.999,0.0614068196538463,0.0298518843626328
102.1,0.0613298255337483,0.0299211463684131
102.2,0.0612442854477052,0.0300262385256629
102.301,0.0611499795584594,0.0299572194971429
102.401,0.0610593973111429,0.0298556527310993
102.501,0.0609664661924898,0.0297953016430443
102.601,0.0608844807812303,0.0298601741455069
102.7,0.0607981290830565,0.0298940629557108
102.801,0.0607012767575774,0.0297363414023985
102.901,0.0606239432897597,0.0297544954586698
103.001,0.0605282991665882,0.0301421631605962
103.1,0.0604451610966502,0.0302680524646037
103.2,0.0603518433852687,0.0300157458677941
103.3,0.0602731283409116,0.030239419637288
103.401,0.0601806654998098,0.0301839361250318
103.5,0.0600976081054812,0.0301667863717699
103.6,0.0600078744832709,0.0299774915561659
103.701,0.0599198840119038,0.0300442174136721
103.8,0.0598293197353939,0.0302635919877334
103.901,0.0597421961430947,0.0301738711470703
104,0.0596572082819838,0.0301287238362331
104.1,0.0595758759902026,0.0303941606233829
104.2,0.0594883812185203,0.0307686528791886
104.301,0.0594022726837955,0.0308533628637139
104.4,0.0593177460799043,0.0309472939043142
104.5,0.0592399358541179,0.0309087366289857
104.6,0.0591532754798921,0.0310521738369474
104.7,0.0590649642343073,0.0312227080824198
104.8,0.0589841504134797,0.0311162337052542
104.9,0.0588934843594773,0.0308770545875088
105,0.0588107133097363,0.0308952666277538
105.101,0.0587155643760664,0.0306606017553472
105.2,0.0586327340314265,0.03025801546698
105.3,0.0585522843277698,0.0304987294817342
105.401,0.0584588316681064,0.0305532731470787
105.5,0.0583671568606866,0.0305038931941482
105.601,0.0582867266193599,0.0304994672084612
105.7,0.0582027061226538,0.0308581026636441
105.8,0.0581201126977572,0.0308537274895595
105.901,0.0580401154375144,0.0309912487647723
106,0.0579553491922877,0.0307598764626908
106.101,0.0578687091613421,0.0304159908600723
106.201,0.0577844702320615,0.0303586066873959
106.3,0.0576950387815105,0.0304492610747781
106.4,0.057617770696201,0.0307060661759204
106.5,0.0575409853930222,0.0308504457018047
106.6,0.0574617481460493,0.0311664483058304
106.701,0.0573773038753129,0.0309451126997463
106.8,0.0572890041805581,0.0307225487223961
106.9,0.057198798064295,0.0308365854140824
107.001,0.057122434296868,0.0309302036850713
107.1,0.057036895953409,0.0308766902371352
107.201,0.0569530069443221,0.0306198465051672
107.3,0.0568678072374872,0.0303686104390701
107.4,0.0567832721846848,0.0302327223385523
107.5,0.0566998015869544,0.0302297452850665
107.6,0.0566144195413147,0.0303285756342101
107.7,0.0565358735671432,0.030445196665484
107.8,0.0564470548390259,0.0305429615459929
107.9,0.0563698722723407,0.0304861853960117
108,0.0562895860706046,0.0302925733472744
108.1,0.0562105861915707,0.0302528097868611
108.2,0.0561242594605933,0.0302453715467342
108.301,0.0560404095274116,0.030215972597287
108.4,0.0559701036268471,0.0303515650337837
108.5,0.0558884379813929,0.0302896021763245
108.601,0.0558038305136843,0.0301973508771879
108.701,0.0557211135926051,0.0300771507959115
108.8,0.0556376670970306,0.0300614370913967
108.9,0.0555520701684465,0.0301149049475505
109,0.0554837814140313,0.0300588173420047
109.101,0.0554013988993058,0.0299726124987462
109.2,0.0553211306825882,0.0300782728892468
109.3,0.0552407458313155,0.0298816415211748
109.4,0.0551541249590636,0.0300707914761152
109.499,0.0550757432995688,0.0299857466140165
109.6,0.0549945906430805,0.0298884174890542
109.701,0.0549254039584599,0.0298232292014128
109.8,0.0548419775354609,0.0298710980715474
109.9,0.054767052139037,0.0298047395559834
110,0.0546877042853327,0.0298503768820429
110.101,0.0546096832072848,0.0297681037353742
110.2,0.0545309315893283,0.0297881268293258
110.301,0.0544433880282996,0.0300393491940155
110.4,0.0543737068811756,0.0297015151128692
110.5,0.0543010359017211,0.0296507166861106
110.6,0.0542199686462469,0.0297261248735855
110.701,0.0541454291699678,0.0298062493447263
110.8,0.0540572613068772,0.029698484809835
110.901,0.0539749942102822,0.0297321795366569
111.001,0.0539061684781992,0.0296575454142786
111.101,0.0538362099334639,0.0296719564572342
111.201,0.0537579994047398,0.0297018938790105
111.301,0.0536754832302421,0.0296347768677275
111.4,0.0535978777564933,0.0296598213076209
111.5,0.0535304586193692,0.0297616783800914
111.601,0.053450116931584,0.0296594420041915
111.7,0.0533673355152756,0.0297492016699608
111.8,0.0532924478702189,0.0296165494276426
111.9,0.0532924478702189,0.0296825706433927
112,0.0531357930212771,0.0296981060002149
112.1,0.053062486749115,0.0297571419998628
112.2,0.052986106669579,0.0297813280429198
112.3,0.0529130182469305,0.0296992424145802
112.4,0.0528368479377792,0.0297412592201474
112.501,0.0527556632031102,0.0296317397396778
112.6,0.0527556632031102,0.0297457980225779
112.7,0.052682682164066,0.0297325579121609
112.8,0.0526012594906244,0.0296450248777092
112.9,0.0525323471777152,0.0297159048322611
113,0.0524521925185211,0.0296446453849595
113.1,0.0523822250386522,0.0296313600767835
113.201,0.0522243477699818,0.0296537518705475
113.3,0.0522243477699818,0.0297177976976761
113.401,0.0521534275000215,0.0296408501902358
113.5,0.0520761461707757,0.0295720729743452
113.6,0.0520089175045972,0.0296184486426957
113.699,0.0519383528810839,0.0296184486426957
113.8,0.0518633541144419,0.0297662140689742
113.901,0.0517821639177043,0.0296381932647724
114,0.0516374863834405,0.0296583040647978
114.1,0.0516374863834405,0.0296708189977965
114.2,0.0515587771383302,0.0296905287928659
114.3,0.0514937132085073,0.0296905287928659
114.4,0.0514187222711728,0.029794168892587
114.5,0.0513431835787381,0.0297412592201474
114.601,0.0512745550931454,0.0296806755313958
114.7,0.0511955076154149,0.0296806755313958
114.801,0.0511249205378356,0.0297007575660959
114.901,0.0510566597027263,0.0297007575660959
115,0.0509792604889479,0.0296723356006904
115.1,0.0509041746814542,0.0296693023173785
115.2,0.050837830402172,0.0296013513205056
115.3,0.050758989351641,0.0296013513205056
115.4,0.0506917892759764,0.0296590626959113
115.501,0.0506211665215254,0.0297068173993782
115.601,0.0505484421124925,0.0297885044941837
115.7,0.0504736069644324,0.0296537518705475
115.8,0.0504011160590715,0.029689770965772
115.9,0.050329638385349,0.0296799174527154
116,0.0502560444125878,0.0296416092680543
116.1,0.0501886192278688,0.0297620563805662
116.201,0.0501170629626278,0.0295827229983989
116.301,0.0500458539741306,0.0296878763134044
116.4,0.0499698158891945,0.0296211073391931
116.501,0.0499051600538461,0.0296829496512729
116.601,0.0498298103548468,0.0297015151128692
116.701,0.0497685894917668,0.0297571419998628
116.8,0.0496905423596885,0.0296480606448381
116.9,0.0496246158675309,0.0295872861209
117,0.0495495206838573,0.0295496192868876
117.1,0.0494834063095903,0.0296119908145332
117.199,0.0494124225271338,0.02960933129944
117.3,0.0493395125634617,0.0297374763556022
117.4,0.0492715181418231,0.0297314227712029
117.5,0.0492068592779503,0.0296385728401352
117.6,0.0491318125047306,0.0295880465728983
117.7,0.0490662817013884,0.029589947617392
117.8,0.0490013520221636,0.0296662687239228
117.899,0.0489234606298451,0.0296852235969345
118,0.0488583411507186,0.0297370980426806
118.1,0.0487892149967593,0.0297196904425332
118.2,0.0487197598516249,0.0296708189977965
118.301,0.0486467367867568,0.0297616783800914
118.401,0.0485803200895177,0.0296871184186003
118.501,0.0485094063043447,0.0297136332345945
118.6,0.0484460524707638,0.0296852235969345
118.7,0.0483791277308717,0.0296169292803964
118.8,0.0483051239518128,0.029689770965772
118.9,0.0482391697689751,0.02972953077329
119.001,0.0481705563596685,0.0297416374801389
119.1,0.0481027805849101,0.0296749894692483
119.2,0.0480318644235262,0.0296647518108613
119.3,0.0479634235642119,0.0295986908494278
119.4,0.0478998173274179,0.0296013513205056
119.5,0.0478361265154277,0.0296104711208721
119.6,0.047765049984272,0.0297193119032053
119.7,0.0476974055898222,0.0296988636146234
119.8,0.0476294289279223,0.0296412297315749
119.9,0.047559226234244,0.0295891872142511
120,0.0474919993262023,0.0296214871334982
120.101,0.0474211187130797,0.0297109828178066
120.201,0.0473579718738039,0.0296435068775609
120.301,0.0472933134808717,0.029508854603322
120.4,0.0472302339608857,0.0295637024068367
120.501,0.0471513255381013,0.0296051515787371
120.6,0.0470918782806547,0.0296730938730696
120.701,0.0470208730246473,0.0296962118796321
120.801,0.0469595836863999,0.0296476811909464
120.9,0.0468886180218611,0.02965033726621
121,0.0468201879534886,0.0295538068613842
121.1,0.0467538233730676,0.0297022726403216
121.2,0.046692665376909,0.0296734730019929
121.3,0.0466196042454245,0.0296818126131138
121.401,0.0465635855578154,0.0296905287928659
121.501,0.0464898375992001,0.0296294616893389
121.6,0.0464285741758241,0.0296821916306731
121.7,0.0463609210434823,0.0296935599078319
121.801,0.0462868501844746,0.029663993325242
121.9,0.0462321316834948,0.0296799174527154
122,0.0461637032743258,0.029577018105279
122.101,0.0460995661584792,0.0296753685739537
122.2,0.0460253191189371,0.0296636140751595
122.301,0.0459653945920189,0.0297647022494766
122.401,0.0459007352882282,0.0297669699499294
122.501,0.0458318120959667,0.0297416374801389
122.601,0.0457701594928399,0.0296332583426123
122.701,0.0457042394094902,0.0295998310805991
122.8,0.0456387171160628,0.0296427478483355
122.9,0.0455721131833932,0.0296893920449712
123,0.0455046700900028,0.0296146500907912
123.101,0.0454455443360512,0.0296480606448381
123.201,0.0453836148846695,0.0296336379811862
123.301,0.0453153947351229,0.0296677855594246
123.401,0.0452520441527231,0.0296245253126527
123.5,0.0451821314238273,0.0298303955723018
123.6,0.0451213364163784,0.0297212045516328
123.701,0.0450534682349761,0.0297457980225779
123.8,0.0449954997749775,0.0296385728401352
123.9,0.04492819270792,0.0295918485397584
124.001,0.0448670536139827,0.0296757476738161
124.101,0.044802817991729,0.0296950753492898
124.2,0.0447397474288803,0.0296507166861106
124.3,0.0446851485395316,0.0297212045516328
124.401,0.0446158604086036,0.0296647518108613
124.5,0.0445558077022513,0.0295884267915684
124.599,0.0444827775661547,0.0296313600767835
124.7,0.0444243176649906,0.0297473108028272
124.8,0.044358172865888,0.0297647022494766
124.9,0.044295231120291,0.0297140118462654
125,0.0442380492336631,0.0296321193977076
125.101,0.0441762096608571,0.0296696814947515
125.201,0.0441107129844894,0.0297007575660959
125.301,0.044045629749159,0.0296825706433927
125.4,0.043986333104727,0.0297181762562914
125.501,0.0439215778405102,0.0296154098401491
125.601,0.0438577530204182,0.0295621802308287
125.701,0.0437892109999712,0.0296218669229338
125.8,0.0437303384391203,0.0297208260315894
125.9,0.0436659764576495,0.0295967903665245
126,0.0436144184874681,0.0296848446180875
126.1,0.0435434265992009,0.0296059115718466
126.201,0.0434842212762285,0.0296017313682832
126.3,0.0434148304154237,0.0295888070053525
126.401,0.0433538925588003,0.0296222467075001
126.5,0.0432931287850624,0.0297056812747999
126.6,0.0432346215433881,0.0296973483664788
126.7,0.0431770772517084,0.0297200689770397
126.801,0.0431064090362443,0.0296036315339858
126.9,0.0430510452834771,0.0295758769946049
127.001,0.0429893300715422,0.0296886341888609
127.101,0.042930408803085,0.029737854663711
127.2,0.0428632709904412,0.0297862384332094
127.301,0.0428028620538393,0.0296620970263399
127.4,0.042742104534054,0.0296674063578197
127.5,0.0426881130995503,0.0296446453849595
127.6,0.0426242888503726,0.0295061857921352
127.7,0.0425608975469268,0.0296097112447926
127.8,0.0424968822385831,0.0296032515106027
127.9,0.0424380725292749,0.0296089513492119
128,0.04237997758376,0.0296772640248389
128.1,0.0423175495509842,0.0296632348202282
128.199,0.0422595551325378,0.0296567867443525
128.3,0.0421974821523749,0.0297507142771396
128.4,0.0421403903636404,0.0297363414023985
128.501,0.0420802804173166,0.0296074314995408
128.6,0.0420155328420335,0.0297128759967796
128.7,0.0419592659611676,0.0296730938730696
128.801,0.0418956740010231,0.0296457838486352
128.901,0.0418387081540527,0.0297155262447092
129,0.041779241256873,0.0296260442853919
129.1,0.0417202289063711,0.0296135104302074
129.201,0.0416614030008592,0.0296840866458781
129.302,0.0415992487912943,0.0296245253126527
129.401,0.0415418764621917,0.0296533724894825
129.5,0.041488492380418,0.0296043915661173
129.6,0.0414228197977878,0.0296791593546718
129.699,0.0413594910510272,0.0297257464161962
129.8,0.0413055988940967,0.0296791593546718
129.901,0.0412480908649116,0.0296567867443525
130.001,0.0411915950164594,0.0296738521260722
130.101,0.0411355685508296,0.0296730938730696
130.2,0.0410690576955449,0.0296165494276426
130.3,0.0410139610376759,0.0296009712678486
130.4,0.0409631846906463,0.0296078114692728
130.5,0.0408983190363614,0.0297193119032053
130.6,0.0408438183817331,0.0296856025709434
130.7,0.0407815215508201,0.0297159048322611
130.8,0.0407191294111257,0.0297412592201474
130.9,0.0406682615807462,0.0296211073391931
131,0.040615114181792,0.0295602774005928
131.101,0.0405488594167579,0.0296233860319849
131.2,0.0404913879732469,0.0295694098689845
131.3,0.0404421809500922,0.029698484809835
131.401,0.0403798216935142,0.0297124973706351
131.5,0.0403212723013548,0.0296192082946185
131.599,0.0402609612403877,0.0297401244113067
131.7,0.0402064360519557,0.0296874973684209
131.801,0.0401526773702576,0.0297556297194329
131.9,0.0401058599209642,0.0296632348202282
132,0.0400339855622695,0.0296670271513679
132.1,0.0399805577749986,0.0296385728401352
132.201,0.0399284672883896,0.029568648937684
132.301,0.0398715123866652,0.0296173091282783
132.4,0.0398091069982736,0.0297140118462654
132.499,0.0397576407750762,0.0296613384728336
132.599,0.0397083744315982,0.0296374340994628
132.7,0.0396437258592075,0.0297265033261566
132.801,0.0395843719161995,0.0297457980225779
132.9,0.0395280596538712,0.0296378136845483
133.001,0.039473662105257,0.0297155262447092
133.1,0.0394217579516693,0.0296965907134135
133.2,0.0393634983201443,0.0296738521260722
133.3,0.0393011450214876,0.0296696814947515
133.399,0.0392452863411646,0.0296237657970758
133.5,0.0391959500458912,0.0297
133.6,0.0391362044659418,0.0296055315777305
133.7,0.0390821250701648,0.0297113614632517
133.8,0.0390216286179857,0.0296233860319849
133.901,0.038972875182619,0.0296230062620255
134,0.0389136544158988,0.0296533724894825
134.1,0.0388598443126063,0.0296313600767835
134.201,0.0388059595938562,0.0295724533983909
134.3,0.0387560640416439,0.0296681647561827
134.4,0.0386973836324886,0.0296852235969345
134.5,0.0386458924078614,0.0297034088952766
134.6,0.0385931664935646,0.0297064386960134
134.7,0.0385386169964621,0.0296943176382284
