Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
576.7,-0.017,0.013
576.8,-0.017,0.013
576.901,-0.0165,0.0125
577,-0.017,0.013
577.1,-0.017,0.013
577.2,-0.0175,0.013
577.299,-0.0175,0.014
577.399,-0.0175,0.0135
577.499,-0.017,0.0125
577.6,-0.0175,0.0125
577.699,-0.017,0.012
577.799,-0.017,0.012
577.9,-0.016,0.0115
578,-0.017,0.012
578.1,-0.017,0.012
578.2,-0.017,0.012
578.3,-0.017,0.012
578.399,-0.0175,0.0125
578.5,-0.017,0.012
578.6,-0.0175,0.012
578.701,-0.016,0.0115
578.8,-0.017,0.012
578.9,-0.0175,0.0115
579,-0.0175,0.0115
579.1,-0.017,0.0115
579.2,-0.0175,0.0115
579.299,-0.0175,0.0115
579.4,-0.0175,0.0115
579.5,-0.0175,0.011
579.6,-0.0175,0.011
579.7,-0.017,0.011
579.801,-0.0165,0.0105
579.9,-0.017,0.0105
580,-0.0165,0.01
580.099,-0.0175,0.0105
580.2,-0.0175,0.0105
580.301,-0.0175,0.01
580.4,-0.0175,0.0105
580.5,-0.0165,0.01
580.6,-0.0175,0.01
580.7,-0.0175,0.0095
580.8,-0.0175,0.01
580.9,-0.0175,0.0095
581,-0.0175,0.0095
581.099,-0.0175,0.01
581.199,-0.0175,0.01
581.299,-0.017,0.0085
581.4,-0.0175,0.0085
581.5,-0.0175,0.0085
581.6,-0.0175,0.008
581.7,-0.0175,0.008
581.8,-0.0175,0.0075
581.9,-0.0175,0.007
581.999,-0.0175,0.007
582.1,-0.0175,0.0065
582.201,-0.0165,0.006
582.3,-0.0175,0.0065
582.4,-0.0175,0.006
582.5,-0.0175,0.0055
582.6,-0.0175,0.0055
582.699,-0.0175,0.005
582.8,-0.0175,0.0055
582.9,-0.0175,0.0055
583.001,-0.0165,0.005
583.1,-0.0175,0.005
583.199,-0.0175,0.006
583.3,-0.0175,0.0045
583.4,-0.0175,0.0045
583.499,-0.0175,0.004
583.599,-0.018,0.005
583.7,-0.0175,0.004
583.8,-0.0165,0.003
583.9,-0.0175,0.0035
584,-0.0175,0.003
584.1,-0.0175,0.003
584.2,-0.0175,0.003
584.299,-0.0175,0.0015
584.4,-0.017,0.002
584.5,-0.0175,0.0025
584.599,-0.0175,0.002
584.699,-0.018,0.003
584.801,-0.0175,0.001
584.9,-0.0175,0.001
584.999,-0.0175,0.001
585.1,-0.0175,0
585.2,-0.0175,0
585.3,-0.0175,0
585.4,-0.0175,-0.0005
585.501,-0.018,-0.0015
585.6,-0.0175,-0.0015
585.7,-0.0175,-0.002
585.801,-0.0175,-0.003
585.9,-0.0175,-0.0025
586,-0.0175,-0.003
586.101,-0.017,-0.0035
586.201,-0.018,-0.004
586.3,-0.0175,-0.0035
586.4,-0.0175,-0.004
586.5,-0.0175,-0.004
586.601,-0.016,-0.0045
586.7,-0.0175,-0.004
586.801,-0.016,-0.005
586.9,-0.017,-0.0045
587,-0.0175,-0.0045
587.1,-0.0175,-0.0045
587.201,-0.017,-0.005
587.299,-0.0175,-0.006
587.4,-0.0175,-0.0045
587.5,-0.0175,-0.0045
587.6,-0.0175,-0.004
587.701,-0.0175,-0.0045
587.8,-0.0175,-0.004
587.9,-0.0175,-0.0035
587.999,-0.0175,-0.0035
588.1,-0.0175,-0.0035
588.2,-0.017,-0.003
588.3,-0.0175,-0.003
588.4,-0.0175,-0.003
588.5,-0.0175,-0.0025
588.599,-0.0175,-0.003
588.699,-0.018,-0.0025
588.799,-0.0175,-0.0025
588.9,-0.0175,-0.0025
589.001,-0.017,-0.0035
589.1,-0.0175,-0.0025
589.199,-0.0175,-0.0025
589.301,-0.017,-0.0035
589.4,-0.017,-0.003
589.5,-0.0175,-0.0025
589.6,-0.0175,-0.0025
589.699,-0.0175,-0.0025
589.8,-0.0175,-0.003
589.9,-0.0175,-0.003
590,-0.0175,-0.003
590.1,-0.017,-0.003
590.2,-0.017,-0.0035
590.3,-0.0175,-0.003
590.4,-0.0175,-0.003
590.5,-0.017,-0.0035
590.6,-0.017,-0.0035
590.7,-0.017,-0.0035
590.799,-0.0175,-0.003
590.9,-0.0175,-0.0035
591,-0.0175,-0.0035
591.099,-0.0175,-0.003
591.2,-0.0175,-0.004
591.299,-0.017,-0.004
591.4,-0.0175,-0.004
591.5,-0.017,-0.004
591.599,-0.0175,-0.0035
591.7,-0.0175,-0.004
591.801,-0.017,-0.0045
591.901,-0.017,-0.0045
592,-0.017,-0.004
592.1,-0.017,-0.004
592.2,-0.0175,-0.0045
592.3,-0.017,-0.0045
592.4,-0.017,-0.0045
592.5,-0.017,-0.0045
592.601,-0.017,-0.0045
592.7,-0.0175,-0.0045
592.8,-0.0175,-0.0045
592.899,-0.0175,-0.0045
593,-0.017,-0.0045
593.1,-0.017,-0.005
593.2,-0.0175,-0.0045
593.3,-0.017,-0.0045
593.4,-0.017,-0.0055
593.5,-0.0165,-0.0045
593.6,-0.0185,-0.005
593.7,-0.018,-0.0045
593.8,-0.017,-0.005
593.9,-0.017,-0.005
594,-0.0165,-0.0045
594.1,-0.0185,-0.005
594.2,-0.0165,-0.005
594.3,-0.018,-0.0045
594.4,-0.0165,-0.005
594.501,-0.017,-0.005
594.6,-0.0165,-0.005
594.7,-0.0165,-0.0045
594.8,-0.0185,-0.005
594.9,-0.018,-0.005
594.999,-0.0175,-0.0045
595.1,-0.017,-0.005
595.199,-0.0175,-0.0045
595.3,-0.0165,-0.005
595.399,-0.0175,-0.0045
595.5,-0.0165,-0.005
595.599,-0.0175,-0.0045
595.7,-0.018,-0.005
595.8,-0.017,-0.005
595.9,-0.017,-0.005
595.999,-0.017,-0.005
596.1,-0.0175,-0.007
596.199,-0.0165,-0.005
596.3,-0.0175,-0.0055
596.399,-0.0175,-0.005
596.5,-0.0165,-0.0055
596.599,-0.0175,-0.0055
596.7,-0.0175,-0.0055
596.8,-0.0165,-0.007
596.901,-0.017,-0.0065
597,-0.017,-0.006
597.1,-0.018,-0.0055
597.2,-0.0165,-0.006
597.3,-0.017,-0.006
597.4,-0.0165,-0.006
597.5,-0.017,-0.006
597.6,-0.018,-0.006
597.701,-0.017,-0.0065
597.8,-0.0165,-0.006
597.9,-0.017,-0.006
598,-0.018,-0.0065
598.1,-0.018,-0.006
598.2,-0.0165,-0.006
598.3,-0.018,-0.006
598.4,-0.018,-0.008
598.5,-0.0175,-0.0065
598.6,-0.018,-0.0065
598.7,-0.018,-0.0065
598.8,-0.0165,-0.007
598.9,-0.0165,-0.007
599,-0.017,-0.0075
599.1,-0.0185,-0.0075
599.201,-0.017,-0.008
599.3,-0.0185,-0.0075
599.399,-0.0165,-0.008
599.5,-0.018,-0.008
599.6,-0.0165,-0.008
599.7,-0.0175,-0.008
599.799,-0.0175,-0.0075
599.899,-0.018,-0.0075
599.999,-0.0175,-0.0075
600.1,-0.017,-0.008
600.201,-0.017,-0.009
600.3,-0.018,-0.0085
600.4,-0.0165,-0.0085
600.5,-0.018,-0.0085
600.599,-0.0175,-0.008
600.7,-0.0165,-0.008
600.8,-0.0185,-0.0085
600.9,-0.017,-0.0085
600.999,-0.0175,-0.0075
601.1,-0.017,-0.0085
601.2,-0.0175,-0.0085
601.3,-0.018,-0.0085
601.4,-0.0165,-0.0085
601.499,-0.0175,-0.0085
601.6,-0.0175,-0.01
601.699,-0.0175,-0.0085
601.8,-0.017,-0.0085
601.9,-0.017,-0.0085
602,-0.017,-0.0095
602.1,-0.0185,-0.009
602.2,-0.0175,-0.0095
602.3,-0.0165,-0.009
602.4,-0.0165,-0.0095
602.5,-0.0175,-0.0095
602.6,-0.0175,-0.0095
602.699,-0.018,-0.01
602.8,-0.0175,-0.0105
602.9,-0.018,-0.01
603,-0.018,-0.0105
603.1,-0.0175,-0.01
603.201,-0.017,-0.0105
603.301,-0.0175,-0.011
603.4,-0.0175,-0.0105
603.5,-0.017,-0.0105
603.599,-0.0175,-0.01
603.7,-0.0175,-0.011
603.8,-0.017,-0.0115
603.9,-0.017,-0.0105
603.999,-0.0175,-0.011
604.1,-0.0175,-0.011
604.199,-0.018,-0.01
604.3,-0.0175,-0.011
604.4,-0.0175,-0.011
604.501,-0.017,-0.0115
604.6,-0.017,-0.011
604.7,-0.0175,-0.0105
604.8,-0.0175,-0.0105
604.9,-0.0175,-0.0115
605,-0.017,-0.0115
605.099,-0.0175,-0.0105
605.2,-0.0175,-0.0105
605.3,-0.0175,-0.0105
605.4,-0.0175,-0.0105
605.499,-0.018,-0.0105
605.599,-0.018,-0.011
605.7,-0.0175,-0.0105
605.8,-0.018,-0.0105
605.9,-0.0175,-0.0105
605.999,-0.018,-0.0095
606.099,-0.018,-0.011
606.2,-0.0175,-0.0105
606.299,-0.018,-0.01
606.4,-0.018,-0.011
606.5,-0.018,-0.011
606.6,-0.018,-0.011
606.699,-0.018,-0.01
606.799,-0.018,-0.011
606.9,-0.0175,-0.012
607,-0.018,-0.011
607.099,-0.0185,-0.0105
607.2,-0.018,-0.011
607.3,-0.018,-0.011
607.4,-0.018,-0.011
607.5,-0.0175,-0.0115
607.6,-0.018,-0.011
607.7,-0.018,-0.011
607.8,-0.018,-0.011
607.9,-0.018,-0.011
608,-0.018,-0.0105
608.1,-0.018,-0.0105
608.2,-0.018,-0.012
608.301,-0.018,-0.0115
608.4,-0.018,-0.012
608.5,-0.0185,-0.011
608.6,-0.0185,-0.0115
608.701,-0.018,-0.012
608.801,-0.018,-0.0125
608.9,-0.0185,-0.012
609,-0.018,-0.012
609.1,-0.0185,-0.012
609.2,-0.018,-0.013
609.3,-0.0185,-0.0125
609.4,-0.018,-0.013
609.5,-0.0185,-0.0125
609.6,-0.0185,-0.013
609.7,-0.0185,-0.013
609.799,-0.019,-0.013
609.899,-0.0185,-0.013
610,-0.0185,-0.0125
610.1,-0.0185,-0.013
610.201,-0.0185,-0.0125
610.301,-0.018,-0.0125
610.4,-0.0185,-0.013
610.501,-0.0185,-0.0125
610.601,-0.0185,-0.015
610.7,-0.0185,-0.0135
610.8,-0.019,-0.0135
610.899,-0.019,-0.0135
611,-0.0185,-0.0135
611.099,-0.019,-0.013
611.199,-0.0185,-0.013
611.3,-0.0185,-0.013
611.401,-0.0185,-0.013
611.5,-0.019,-0.0135
611.601,-0.0185,-0.0135
611.7,-0.019,-0.013
611.8,-0.019,-0.0135
611.9,-0.0185,-0.0135
612,-0.019,-0.0135
612.1,-0.019,-0.0135
612.199,-0.019,-0.0145
612.299,-0.019,-0.0145
612.4,-0.019,-0.014
612.5,-0.019,-0.014
612.601,-0.0185,-0.014
612.7,-0.019,-0.014
612.801,-0.0185,-0.014
612.9,-0.019,-0.0145
612.999,-0.019,-0.0145
613.1,-0.019,-0.0145
613.199,-0.0195,-0.0155
613.3,-0.019,-0.0145
613.4,-0.019,-0.0145
613.499,-0.019,-0.015
613.599,-0.019,-0.015
613.7,-0.019,-0.015
613.799,-0.0195,-0.016
613.899,-0.019,-0.016
614,-0.019,-0.0155
614.1,-0.019,-0.015
614.199,-0.019,-0.015
614.299,-0.019,-0.016
614.4,-0.019,-0.016
614.5,-0.019,-0.0155
614.6,-0.019,-0.016
614.7,-0.019,-0.016
614.801,-0.019,-0.016
614.901,-0.019,-0.016
615,-0.019,-0.0165
615.1,-0.019,-0.0165
615.2,-0.0195,-0.0165
615.3,-0.019,-0.017
615.4,-0.0195,-0.017
615.499,-0.0195,-0.017
615.599,-0.0195,-0.017
615.7,-0.019,-0.0165
615.8,-0.0195,-0.0175
615.899,-0.02,-0.018
615.999,-0.0195,-0.0185
616.1,-0.019,-0.0175
616.2,-0.0195,-0.0175
616.3,-0.019,-0.0175
616.399,-0.0195,-0.0185
616.499,-0.0195,-0.0175
616.6,-0.0195,-0.0175
616.699,-0.02,-0.0185
616.799,-0.02,-0.0185
616.899,-0.0195,-0.018
616.999,-0.0195,-0.018
617.099,-0.0195,-0.018
617.199,-0.0195,-0.018
617.3,-0.0195,-0.018
617.401,-0.019,-0.0175
617.5,-0.0195,-0.0185
617.6,-0.0195,-0.0185
617.7,-0.019,-0.0185
617.8,-0.019,-0.018
617.899,-0.0195,-0.019
618,-0.0195,-0.019
618.1,-0.0195,-0.019
618.2,-0.0195,-0.0185
618.3,-0.0195,-0.019
618.399,-0.02,-0.0195
618.499,-0.02,-0.0195
618.6,-0.02,-0.019
618.699,-0.02,-0.02
618.799,-0.02,-0.02
618.9,-0.0195,-0.019
619,-0.0195,-0.019
619.099,-0.02,-0.02
619.2,-0.0195,-0.019
619.3,-0.0195,-0.019
619.4,-0.0195,-0.019
619.5,-0.0195,-0.0185
619.6,-0.0195,-0.019
619.7,-0.0195,-0.019
619.8,-0.0195,-0.019
619.901,-0.0195,-0.0185
620,-0.0195,-0.019
620.1,-0.02,-0.019
620.2,-0.02,-0.019
620.3,-0.02,-0.019
620.401,-0.0195,-0.018
620.5,-0.0195,-0.019
620.601,-0.0195,-0.018
620.7,-0.02,-0.019
620.8,-0.0195,-0.019
620.899,-0.02,-0.0195
621,-0.02,-0.019
621.099,-0.02,-0.0195
621.2,-0.02,-0.019
621.3,-0.0195,-0.018
621.4,-0.02,-0.0185
621.5,-0.02,-0.0185
621.6,-0.02,-0.019
621.7,-0.02,-0.0185
621.8,-0.02,-0.0185
621.899,-0.02,-0.0195
621.999,-0.02,-0.02
622.1,-0.02,-0.019
622.199,-0.02,-0.02
622.299,-0.02,-0.02
622.399,-0.02,-0.019
622.499,-0.02,-0.019
622.599,-0.02,-0.0175
622.7,-0.02,-0.019
622.8,-0.02,-0.019
622.9,-0.02,-0.019
622.999,-0.02,-0.02
623.099,-0.02,-0.02
623.199,-0.02,-0.02
623.299,-0.02,-0.019
623.4,-0.02,-0.019
623.5,-0.02,-0.0195
623.6,-0.02,-0.0195
623.699,-0.0205,-0.0205
623.799,-0.0205,-0.0205
623.9,-0.02,-0.019
624.001,-0.0195,-0.0185
624.1,-0.02,-0.019
624.2,-0.02,-0.0195
624.3,-0.02,-0.0175
624.401,-0.0195,-0.0185
624.501,-0.0195,-0.018
624.6,-0.02,-0.019
624.7,-0.02,-0.019
624.8,-0.02,-0.019
624.901,-0.0195,-0.018
625,-0.02,-0.019
625.101,-0.0195,-0.018
625.2,-0.02,-0.019
625.299,-0.02,-0.02
625.4,-0.02,-0.019
625.499,-0.02,-0.02
625.6,-0.02,-0.0185
625.7,-0.02,-0.0185
625.8,-0.02,-0.019
625.9,-0.02,-0.019
625.999,-0.02,-0.019
626.1,-0.02,-0.0185
626.199,-0.02,-0.0185
626.3,-0.02,-0.0185
626.4,-0.02,-0.0185
626.5,-0.02,-0.0185
626.6,-0.02,-0.0185
626.7,-0.02,-0.0185
626.801,-0.0195,-0.018
626.9,-0.02,-0.019
627,-0.02,-0.019
627.1,-0.02,-0.019
627.2,-0.02,-0.019
627.3,-0.02,-0.019
627.401,-0.0195,-0.018
627.5,-0.02,-0.018
627.6,-0.02,-0.019
627.7,-0.02,-0.0185
627.802,-0.0195,-0.017
627.9,-0.02,-0.0185
628,-0.02,-0.0185
628.1,-0.02,-0.0185
628.2,-0.02,-0.0185
628.3,-0.02,-0.0185
628.4,-0.02,-0.0185
628.501,-0.02,-0.0175
628.6,-0.02,-0.0185
628.7,-0.02,-0.0185
628.801,-0.02,-0.0175
628.9,-0.02,-0.018
629,-0.02,-0.0185
629.1,-0.02,-0.018
629.2,-0.02,-0.0185
629.299,-0.0205,-0.018
629.4,-0.02,-0.0185
629.501,-0.02,-0.0175
629.6,-0.02,-0.0185
629.7,-0.02,-0.0185
629.799,-0.02,-0.0195
629.9,-0.02,-0.0185
630,-0.02,-0.0185
630.099,-0.0205,-0.02
630.2,-0.02,-0.019
630.299,-0.0205,-0.02
630.4,-0.02,-0.019
630.5,-0.02,-0.019
630.599,-0.02,-0.019
630.7,-0.02,-0.019
630.8,-0.02,-0.019
630.899,-0.0205,-0.02
630.999,-0.02,-0.019
631.1,-0.02,-0.019
631.2,-0.02,-0.019
631.3,-0.02,-0.019
631.4,-0.02,-0.0195
631.5,-0.02,-0.019
631.601,-0.0195,-0.0185
631.7,-0.02,-0.019
631.799,-0.02,-0.02
631.9,-0.02,-0.019
632,-0.0195,-0.0185
632.1,-0.02,-0.019
632.2,-0.02,-0.019
632.3,-0.02,-0.019
632.399,-0.02,-0.019
632.5,-0.02,-0.019
632.599,-0.02,-0.02
632.7,-0.02,-0.019
632.799,-0.0205,-0.02
632.899,-0.02,-0.019
633,-0.02,-0.019
633.1,-0.02,-0.019
633.2,-0.02,-0.019
633.3,-0.02,-0.019
633.4,-0.02,-0.019
633.5,-0.02,-0.019
633.6,-0.02,-0.019
633.699,-0.0205,-0.02
633.8,-0.02,-0.019
633.899,-0.02,-0.02
633.999,-0.02,-0.02
634.099,-0.02,-0.02
634.2,-0.0195,-0.019
634.3,-0.0195,-0.019
634.4,-0.0195,-0.019
634.5,-0.0195,-0.019
634.6,-0.0195,-0.019
634.7,-0.0195,-0.0185
634.8,-0.0195,-0.0185
634.899,-0.02,-0.019
635,-0.02,-0.019
635.099,-0.02,-0.0195
635.2,-0.0195,-0.019
635.3,-0.0195,-0.019
635.401,-0.0195,-0.0185
635.5,-0.02,-0.019
635.599,-0.0195,-0.019
635.7,-0.0195,-0.019
635.8,-0.0195,-0.019
635.9,-0.0195,-0.019
636.001,-0.0195,-0.018
636.101,-0.0195,-0.018
636.201,-0.0195,-0.018
636.3,-0.0195,-0.0185
636.4,-0.019,-0.0175
636.5,-0.0195,-0.0185
636.601,-0.0195,-0.018
636.701,-0.0195,-0.018
636.8,-0.0195,-0.0185
636.9,-0.0195,-0.0185
637,-0.0195,-0.0185
637.1,-0.0195,-0.0185
637.2,-0.0195,-0.0185
637.3,-0.0195,-0.018
637.4,-0.0195,-0.018
637.5,-0.0195,-0.018
637.599,-0.0195,-0.0185
637.7,-0.0195,-0.018
637.799,-0.02,-0.0185
637.899,-0.0195,-0.018
638,-0.0195,-0.018
638.1,-0.0195,-0.0175
638.199,-0.0195,-0.0175
638.3,-0.019,-0.0175
638.4,-0.0195,-0.0175
638.499,-0.0195,-0.018
638.6,-0.0195,-0.0175
638.7,-0.0195,-0.0175
638.8,-0.0195,-0.0175
638.899,-0.0195,-0.018
639,-0.0195,-0.0175
639.1,-0.019,-0.0175
639.2,-0.0195,-0.0175
639.301,-0.019,-0.0175
639.4,-0.019,-0.0175
639.5,-0.0195,-0.0175
639.6,-0.0195,-0.017
639.7,-0.0195,-0.0175
639.8,-0.0195,-0.0175
639.9,-0.019,-0.0175
640,-0.019,-0.0175
640.101,-0.019,-0.017
640.2,-0.0195,-0.0175
640.301,-0.0185,-0.017
640.4,-0.019,-0.0175
640.5,-0.019,-0.0175
640.601,-0.0185,-0.0185
640.7,-0.019,-0.0175
640.8,-0.019,-0.0175
640.899,-0.019,-0.0175
640.999,-0.019,-0.0175
641.099,-0.019,-0.0175
641.2,-0.019,-0.0175
641.299,-0.0195,-0.0175
641.4,-0.019,-0.0175
641.499,-0.0195,-0.0175
641.6,-0.019,-0.018
641.7,-0.019,-0.0175
641.8,-0.019,-0.017
641.9,-0.019,-0.017
642,-0.019,-0.018
642.1,-0.019,-0.0175
642.2,-0.019,-0.0185
642.3,-0.019,-0.017
642.4,-0.019,-0.0195
642.5,-0.0185,-0.0185
642.6,-0.019,-0.0185
642.7,-0.019,-0.0185
642.799,-0.019,-0.018
642.899,-0.019,-0.018
642.999,-0.019,-0.018
643.1,-0.0185,-0.0185
643.2,-0.0185,-0.0185
643.3,-0.0185,-0.0185
643.4,-0.0185,-0.0185
643.5,-0.019,-0.0195
643.6,-0.0195,-0.0195
643.7,-0.0185,-0.019
643.8,-0.0185,-0.019
643.899,-0.019,-0.0175
644,-0.0185,-0.019
644.099,-0.019,-0.02
644.199,-0.019,-0.018
644.3,-0.0185,-0.019
644.401,-0.019,-0.02
644.5,-0.0185,-0.019
644.601,-0.018,-0.02
644.7,-0.0185,-0.019
644.799,-0.019,-0.0185
644.9,-0.0185,-0.019
644.999,-0.0185,-0.0195
645.1,-0.0185,-0.0195
645.199,-0.018,-0.0195
645.3,-0.0185,-0.0195
645.401,-0.018,-0.022
645.5,-0.0185,-0.0195
645.6,-0.0185,-0.0195
645.7,-0.018,-0.0195
645.8,-0.018,-0.0195
645.9,-0.019,-0.0195
646,-0.018,-0.0195
646.1,-0.018,-0.0195
646.2,-0.018,-0.0195
646.301,-0.018,-0.0205
646.401,-0.018,-0.0205
646.501,-0.018,-0.0205
646.6,-0.0175,-0.0195
646.7,-0.018,-0.02
646.801,-0.018,-0.0205
646.9,-0.0185,-0.021
647,-0.018,-0.02
647.099,-0.0185,-0.019
647.2,-0.018,-0.02
647.3,-0.018,-0.02
647.4,-0.018,-0.02
647.499,-0.0185,-0.0195
647.599,-0.0185,-0.0195
647.699,-0.0185,-0.0195
647.799,-0.0185,-0.0195
647.9,-0.018,-0.0205
647.999,-0.018,-0.0195
648.1,-0.018,-0.02
648.2,-0.018,-0.02
648.301,-0.0185,-0.0215
648.4,-0.018,-0.0205
648.5,-0.018,-0.02
648.6,-0.0185,-0.021
648.7,-0.018,-0.02
648.8,-0.018,-0.02
648.9,-0.018,-0.02
649,-0.018,-0.02
649.1,-0.018,-0.02
649.2,-0.018,-0.02
649.3,-0.0185,-0.0215
649.4,-0.018,-0.02
649.499,-0.0175,-0.0195
649.6,-0.018,-0.02
649.7,-0.018,-0.02
649.8,-0.018,-0.02
649.901,-0.0185,-0.0215
650,-0.018,-0.02
